"hate","S1|W3|x123"
"hate","x456"
"hatred","x456"
"haul","x456"
"haunt","x456"
"haunted","x456"
"have","S1|W1|x123"
"have","S1|W1|x123"
"have","S1|W3|x123"
"haven","x789"
"hay","x456"
"hazard","x456"
"hazardous","x789"
"he","S1|W1|x123"
"head","S1|W1|x123"
"head","S2|W2|x123"
"headache","S2|W3|x123"
"heading","x456"
"headline","x456"
"headmaster","x789"
"headphones","x456"
"headquarters","W3|x456"
"head teacher","x456"
"heal","x456"
"health","S1|W1|x123"
"health care","x456"
"healthy","S3|W3|x123"
"heap","x456"
"hear","S1|W1|x123"
"hearing","S3|W2|x123"
"heart","S1|W1|x123"
"heart attack","x456"
"heat","S2|W2|x123"
"heat","S3|W3|x123"
"heated","x789"
"heater","S3|x123"
"heating","S3|x456"
"heave","x789"
"heaven","S3|W3|x123"
"heavenly","x789"
"heavily","W3|x456"
"heavy","S1|W1|x123"
"hedge","x456"
"heel","x456"
"hefty","x789"
"height","S2|W3|x123"
"heighten","x789"
"heir","x789"
"helicopter","S3|x123"
"hell","S3|x456"
"hello","S1|x123"
"helmet","W3|x123"
"help","S1|W1|x123"
"help","S1|W1|x123"
"helper","x789"
"helpful","S2|W3|x123"
"helping","x789"
"helpless","x789"
"hemisphere","x789"
"hen","x789"
"hence","x789|AWL"
"her","S1|W1|x123"
"her","S1|W1|x123"
"herald","x789"
"herb","x456"
"herd","x456"
"here","S1|W1|x123"
"hereditary","x789"
"heritage","x789"
"hero","W3|x123"
"heroic","x789"
"heroine","x789"
"hers","S3|W3|x123"
"herself","S2|W1|x123"
"hesitate","W3|x456"
"hesitation","x789"
"heterosexual","x789"
"hey","x456"
"hi","S1|x123"
"hidden","x456"
"hide","S2|W2|x123"
"hierarchical","x789|AWL"
"hierarchy","x789|AWL"
"high","S1|W1|x123"
"high","S2|W3|x123"
"high","x789"
"high-level","x789"
"highlight","W3|x456|AWL"
"highlight","x456"
"highly","S2|W2|x123"
"high school","S2|W2|x123"
"high-speed","x789"
"high-tech","x789"
"highway","S3|W2|x123"
"hijack","x789"
"hike","x456"
"hike","x456"
"hiking","x456"
"hilarious","x789"
"hill","S2|W2|x123"
"hillside","x789"
"hilly","x456"
"him","S1|W1|x123"
"himself","S1|W1|x123"
"hinder","x789"
"hint","x456"
"hint","x456"
"hip","S3|x123"
"hire","S2|W3|x123"
"his","S1|W1|x123"
"hiss","x789"
"historian","W3|x456"
"historic","x456"
"historical","W2|x456"
"history","S2|W1|x123"
"hit","S1|W2|x123"
"hit","S3|W3|x123"
"hitchhike","x789"
"hitherto","x789"
"hobby","x123"
"hockey","x456"
"hold","S1|W1|x123"
"hold","S2|W3|x123"
"holder","x456"
"hole","S1|W2|x123"
"holiday","S1|W2|x123"
"hollow","x456"
"holy","W3|x123"
"home","S1|W1|x123"
"home","S1|W1|x123"
"home","W3|x123"
"home","x789"
"homeland","x789"
"homeless","x456"
"homeowner","x789"
"homepage","S2|W1|x123"
"homesick","x456"
"homework","S2|x123"
"homicide","x789"
"homogeneous","x789"
"homosexual","x789"
"honest","S2|W3|x123"
"honestly","S3|x456"
"honesty","x456"
"honey","S2|x123"
"honeymoon","x789"
"honorary","x789"
"honour","W3|x456"
"honour","x456"
"honourable","x789"
"hood","x456"
"hoof","x456"
"hook","S3|x123"
"hook","x789"
"hooray","x789"
"hop","x456"
"hope","S1|W1|x123"
"hope","S2|W2|x123"
"hopeful","x456"
"hopefully","S1|x123"
"hopeless","S3|x456"
"horizon","x456"
"horizontal","x456"
"horn","x456"
"horrendous","x789"
"horrible","S2|x123"
"horrific","x789"
"horrify","x789"
"horror","W3|x456"
"horse","S1|W1|x123"
"hose","x456"
"hospital","S1|W1|x123"
"hospitality","x789"
"host","W3|x456"
"host","x456"
"hostage","x789"
"hostel","x789"
"hostile","x789"
"hostility","x789"
"hot","S1|W2|x123"
"hotel","S2|W1|x123"
"hour","S1|W1|x123"
"house","S1|W1|x123"
"household","x456"
"household","x456"
"housewife","W3|x123"
"housework","x456"
"housing","W2|x456"
"hover","x789"
"how","S1|W1|x123"
"however","S2|W1|x123"
"however","S2|W3|x123"
"howl","x789"
"howl","x789"
"hub","x789"
"huddle","x789"
"hug","x456"
"hug","x456"
"huge","S1|W2|x123"
"hugely","x789"
"hum","x789"
"human","S2|W1|x123"
"human","W3|x123"
"humanitarian","x789"
"humanity","x789"
"human right","x789"
"humble","x789"
"humid","x456"
"humidity","x789"
"humiliate","x789"
"humiliation","x789"
"humorous","x456"
"humour","x456"
"hundred","S2|W2|x123"
"hunger","x456"
"hungry","S2|x123"
"hunt","W3|x123"
"hunt","x456"
"hunter","x456"
"hunting","x456"
"hurdle","x456"
"hurl","x789"
"hurricane","x456"
"hurry","S3|W3|x123"
"hurry","S3|x123"
"hurt","S1|W2|x123"
"hurt","S3|x123"
"hurt","x789"
"hurtful","x789"
"husband","S1|W1|x123"
"hut","x456"
"hybrid","x789"
"hydrogen","x456"
"hygiene","x789"
"hygienic","x789"
"hymn","x789"
"hyphen","x456"
"hypocrisy","x789"
"hypocritical","x789"
"hypothesis","x789|AWL"
"hypothetical","x789|AWL"
"hysteria","x789"
"hysterical","x789"
"I","S1|W1|x123"
"ice","S2|W3|x123"
"iceberg","x789"
"ice cream","S2|x123"
"icon","x456"
"icy","x789"
"idea","S1|W1|x123"
"ideal","S3|W3|x456"
"ideal","x456"
"idealistic","x789"
"ideally","S3|x456"
"identical","x456|AWL"
"identifiable","x789|AWL"
"identification","x456|AWL"
"identify","W1|x123|AWL"
"identity","W2|x456|AWL"
"ideological","x789|AWL"
"ideology","x789|AWL"
"idiom","x456"
"idiomatic","x789"
"idiot","S3|x456"
"idle","x789"
"idol","x789"
"i.e.","x456"
"if","S1|W1|x123"
"ignorance","x456|AWL"
"ignorant","x456|AWL"
"ignore","S2|W2|x123|AWL"
"ill","S3|W2|x123"
"illegal","W3|x123|AWL"
"illicit","x789"
"illness","S3|W3|x123"
"illuminate","x789"
"illusion","x789"
"illustrate","x456|AWL"
"illustration","x456|AWL"
"image","S2|W1|x123|AWL"
"imagery","x789|AWL"
"imaginary","x789"
"imagination","S3|W3|x123"
"imaginative","x789"
"imagine","S1|W2|x123"
"imbalance","x789"
"imitate","x456"
"imitation","x456"
"immaculate","x789"
"immature","x789|AWL"
"immediate","S3|W2|x123"
"immediately","S2|W1|x123"
"immense","x456"
"immensely","x789"
"immigrant","W3|x456|AWL"
"immigrate","x456|AWL"
"immigration","W3|x456|AWL"
"imminent","x789"
"immune","x789"
"immunity","x789"
"impact","S3|W2|x123|AWL"
"impair","x789"
"impartial","x789"
"impatient","x789"
"imperfect","x789"
"impetus","x789"
"implement","W3|x456|AWL"
"implicate","x789|AWL"
"implication","W2|x456|AWL"
"implicit","x789|AWL"
"imply","W2|x456|AWL"
"import","x456"
"import","x456"
"importance","S3|W1|x123"
"important","S1|W1|x123"
"importantly","x456"
"importer","x789"
"impose","W2|x456|AWL"
"imposition","x789|AWL"
"impossible","S2|W2|x123"
"impress","S3|W3|x456"
"impression","S3|W2|x456"
"impressive","W3|x456"
"imprison","x789"
"imprisonment","x789"
"improve","S2|W1|x123"
"improved","x456"
"improvement","S3|W2|x123"
"impulse","x789"
"impulsive","x789"
"in","S1|W1|x123"
"in","S1|W1|x123"
"inability","x456"
"inaccurate","x789|AWL"
"inadequate","x456|AWL"
"inappropriate","x456|AWL"
"inbox","x456"
"incapable","x789|AWL"
"incentive","x456|AWL"
"inch","S2|W3|x123"
"incident","W3|x456|AWL"
"incidentally","x789|AWL"
"inclination","x789|AWL"
"inclined","x789"
"include","S1|W1|x123"
"including","S2|W1|x123"
"inclusion","x789"
"inclusive","x789"
"income","S2|W1|x123"
"incompatible","x789|AWL"
"incomplete","x789"
"incomprehensible","x789"
"inconsiderate","x789"
"inconsistent","x789|AWL"
"inconvenient","x789"
"incorporate","x789|AWL"
"incorrect","x456"
"increase","S2|W1|x123"
"increase","S2|W1|x123"
"increasingly","W2|x456"
"incredible","S3|x456"
"incredibly","S3|x456"
"incur","x789"
"indecisive","x789"
"indeed","S1|W1|x123"
"indefinite","x789|AWL"
"indefinitely","x789|AWL"
"independence","W2|x123"
"independent","S2|W2|x123"
"index","W2|x456|AWL"
"indicate","S3|W1|x123|AWL"
"indication","S3|W3|x456|AWL"
"indicative","x789|AWL"
"indicator","x789|AWL"
"indict","x789"
"indictment","x789"
"indifference","x789"
"indifferent","x789"
"indirect","x456"
"indispensable","x789"
"indistinguishable","x789"
"individual","S3|W3|x456|AWL"
"individual","S3|W3|x456|AWL"
"individuality","x789|AWL"
"individually","x456|AWL"
"indoor","x456"
"indoors","x456"
"induce","x789|AWL"
"indulge","x789"
"industrial","S3|W1|x123"
"industrialist","x789"
"industrialized","x789"
"industry","S2|W1|x123"
"ineffective","x789"
"inefficient","x789"
"inequality","x456"
"inevitable","W3|x456|AWL"
"inevitably","W3|x456|AWL"
"inexpensive","x789"
"inexperienced","x789"
"infamous","x789"
"infant","W3|x456"
"infect","x456"
"infection","W3|x456"
"infectious","x789"
"infer","x789|AWL"
"inference","x789|AWL"
"inferior","x456"
"infinite","x456|AWL"
"infinitely","x789|AWL"
"infinitive","x456"
"inflation","W3|x456"
"inflict","x456"
"influence","S3|W1|x123"
"influence","S3|W2|x123"
"influential","x456"
"inform","S3|W3|x456"
"informal","W3|x123"
"informant","x789"
"information","S1|W1|x123"
"informative","x789"
"informed","x789"
"infrastructure","x789|AWL"
"infringe","x789"
"ingenious","x789"
"ingredient","x456"
"inhabit","x456"
"inhabitant","x456"
"inherent","x789|AWL"
"inherit","x456"
"inheritance","x789"
"inhibit","x789|AWL"
"inhibition","x789|AWL"
"initial","S3|W2|x456|AWL"
"initial","x456"
"initially","S3|W3|x456|AWL"
"initiate","x789|AWL"
"initiative","W3|x456|AWL"
"inject","x456"
"injection","x456"
"injure","W3|x123|AWL"
"injured","x456|AWL"
"injury","S3|W2|x123|AWL"
"injustice","x789"
"ink","x456"
"inmate","x789"
"inn","x456"
"innate","x789"
"inner","W2|x456"
"innocence","x456"
"innocent","W3|x456"
"innovation","x456|AWL"
"innovative","x789|AWL"
"input","W3|x456|AWL"
"input","x789|AWL"
"inquire","x789"
"inquiry","S3|W2|x456"
"insane","x789"
"inscription","x789"
"insect","W3|x123"
"insecure","x789|AWL"
"insert","x789|AWL"
"inside","S2|W2|x123"
"inside","S3|x123"
"inside","S3|x123"
"insight","x789|AWL"
"insignificant","x789|AWL"
"insincere","x789"
"insist","S3|W2|x123"
"inspect","x456|AWL"
"inspection","W3|x456|AWL"
"inspector","S3|W3|x456|AWL"
"inspiration","x456"
"inspire","x456"
"install","W3|x456"
"installation","x456"
"instance","W2|x456|AWL"
"instant","W3|x456"
"instant","x789"
"instantly","x456"
"instead","S1|W1|x123"
"instinct","x456"
"instinctive","x789"
"institute","W3|x456|AWL"
"institution","W3|x456|AWL"
"institutional","x789|AWL"
"instruct","x456|AWL"
"instruction","S3|W2|x123|AWL"
"instructor","x456|AWL"
"instrument","W2|x123"
"insufficient","x456|AWL"
"insult","x456"
"insult","x456"
"insulting","x456"
"insurance","S2|W2|x123"
"insure","x456"
"intact","x789"
"integral","x789|AWL"
"integrate","x789|AWL"
"integration","x789|AWL"
"integrity","x789|AWL"
"intellect","x789"
"intellectual","W3|x456"
"intellectual","x789"
"intelligence","S3|W3|x123|AWL"
"intelligent","S3|W3|x123|AWL"
"intend","S2|W1|x123"
"intense","W3|x456|AWL"
"intensify","x789|AWL"
"intensity","x789|AWL"
"intensive","x456|AWL"
"intent","x789"
"intent","x789"
"intention","S3|W2|x123"
"intentional","x456"
"interact","x456|AWL"
"interaction","W3|x456|AWL"
"interactive","x456|AWL"
"intercept","x789"
"interest","S2|W1|x123"
"interest","W2|x123"
"interested","S1|W2|x123"
"interesting","S1|W2|x123"
"interface","x789"
"interfere","x456"
"interference","x456"
"interim","x789"
"interior","x456"
"interior","x789"
"intermediate","x123|AWL"
"internal","W2|x456|AWL"
"international","S2|W1|x123"
"Internet","S2|W2|x123"
"interpret","W3|x456|AWL"
"interpretation","W3|x456|AWL"
"interpreter","x789"
"interrogation","x789"
"interrupt","S3|x123"
"intersection","S3|x123"
"interval","W3|x456|AWL"
"intervene","x456|AWL"
"intervention","W3|x456|AWL"
"interview","S2|W1|x123"
"interview","S3|W3|x456"
"interviewer","x789"
"intimate","x789"
"intimidate","x789"
"into","S1|W1|x123"
"intolerable","x789"
"intolerance","x789"
"intricate","x789"
"intrigue","x789"
"intrinsic","x789|AWL"
"introduce","S2|W1|x123"
"introduction","S3|W2|x123"
"introductory","x789"
"introvert","x789"
"intrude","x789"
"intruder","x789"
"intrusion","x789"
"intuition","x789"
"invade","x456"
"invalid","x789"
"invalidate","x789|AWL"
"invaluable","x789"
"invariably","x789|AWL"
"invasion","x456"
"invent","S3|W3|x123"
"invention","W3|x123"
"inventory","x789"
"inverted comma","x789"
"invest","S3|W3|x456|AWL"
"investigate","W2|x123|AWL"
"investigation","W2|x123|AWL"
"investigator","x456|AWL"
"investment","W3|x456|AWL"
"investor","x456|AWL"
"invisible","x456|AWL"
"invitation","S2|x123"
"invite","S1|W2|x123"
"invoice","x789"
"involve","S2|W1|x123|AWL"
"involved","S2|W3|x123"
"involvement","W3|x456|AWL"
"inward","x789"
"iron","S2|W3|x123"
"iron","S3|x123"
"ironic","x789"
"ironically","x789"
"irony","x789"
"irrational","x789|AWL"
"irregular","x789"
"irrelevant","x456|AWL"
"irresistible","x789"
"irresponsible","x789"
"irritate","x456"
"irritated","x456"
"irritating","x456"
"island","S3|W2|x123"
"isolate","x789|AWL"
"isolated","x789|AWL"
"isolation","x789|AWL"
"issue","S1|W1|x123"
"issue","S3|W2|x456|AWL"
"it","S1|W1|x123"
"IT","x456"
"itch","x789"
"itchy","x789"
"item","S3|W2|x123|AWL"
"its","S1|W1|x123"
"itself","S1|W1|x123"
"ivory","x789"
"jacket","S2|W3|x123"
"jail","S3|W2|x123"
"jail","x456"
"jam","S3|x123"
"jam","x456"
"January","S2|W2|x123"
"jar","S3|x123"
"jargon","x789"
"jaw","x456"
"jazz","x456"
"jealous","S2|x123"
"jealousy","x456"
"jeans","S2|W3|x123"
"jelly","S3|x123"
"jerk","x789"
"jet","x456"
"jewel","x456"
"jewellery","x456"
"jigsaw","x456"
"job","S1|W1|x123|AWL"
"jog","x456"
"jogging","x456"
"join","S1|W1|x123"
"joint","S3|W2|x456"
"joke","S2|W3|x123"
"joke","S3|x123"
"journal","x456|AWL"
"journalism","x456"
"journalist","W3|x123"
"journey","S3|W2|x123"
"joy","W3|x123"
"judge","S2|W2|x123"
"judge","S3|W3|x123"
"judgment","W2|x456"
"judo","x456"
"jug","x456"
"juggle","x456"
"juice","S2|x123"
"juicy","x456"
"July","S2|W3|x123"
"jump","S2|W3|x123"
"jump","S3|x123"
"jumper","S3|x456"
"junction","x456"
"June","S2|W3|x123"
"jungle","x456"
"junior","W3|x123"
"junior","x789"
"junk","S2|x123"
"jury","S3|W3|x456"
"just","S1|W1|x123"
"just","x456"
"justice","W2|x123"
"justification","x456|AWL"
"justified","x456|AWL"
"justify","S3|W3|x456|AWL"
"karate","x456"
"keen","S3|W3|x456"
"keep","S1|W1|x123"
"ketchup","x456"
"kettle","S3|x123"
"key","S1|W2|x123"
"key","S3|W2|x456"
"key","x456"
"keyboard","S3|x123"
"kick","S2|W3|x123"
"kick","S3|x456"
"kid","S1|W2|x123"
"kid","x456"
"kidnap","x456"
"kidney","x456"
"kill","S1|W1|x123"
"killer","x456"
"killing","x456"
"kilo","S3|x123"
"kilogram","S3|W3|x123"
"kilometre","S3|W3|x123"
"kind","S1|W1|x123"
"kind","S3|W3|x123"
"kindly","x456"
"kindness","x456"
"king","W1|x123"
"kingdom","x456"
"kiss","S3|W3|x123"
"kiss","S3|x123"
"kit","S3|x456"
"kitchen","S1|W2|x123"
"kite","x789"
"kitten","S3|x123"
"knee","S2|W2|x123"
"kneel","x456"
"knife","S3|W3|x123"
"knight","x789"
"knit","x456"
"knitting","x789"
"knock","S1|W3|x123"
"knock","x456"
"knot","x456"
"know","S1|W1|x123"
"knowledge","S2|W1|x123"
"known","W3|x456"
"lab","S3|x123"
"label","S3|W3|x123|AWL"
"label","x789|AWL"
"laboratory","W3|x123"
"labour","S3|W3|x456|AWL"
"labour","x789|AWL"
"labourer","x789"
"lace","x789"
"lack","S3|W2|x123"
"lack","W3|x456"
"lacking","x456"
"lad","S3|x456"
"ladder","S3|x123"
"lady","S1|W2|x123"
"lag","x789"
"lake","S3|W3|x123"
"lamb","S3|x456"
"lamp","S3|x123"
"land","S1|W1|x123"
"land","S2|W3|x123"
"landing","x456"
"landlord","W3|x456"
"landmark","x789"
"landowner","x789"
"landscape","W3|x123"
"lane","S3|W3|x123"
"language","S1|W1|x123"
"lap","x456"
"laptop","S2|W2|x123"
"large","S1|W1|x123"
"largely","W2|x456"
"large-scale","x789"
"laser","x456"
"last","S1|W1|x123"
"last","S1|W1|x123"
"last","S1|W1|x123"
"last","S1|W2|x123"
"lasting","x789"
"lastly","x456"
"last-minute","x789"
"last name","S2|x123"
"late","S1|W1|x123"
"late","S2|W3|x123"
"lately","S2|x123"
"later","S1|W1|x123"
"latest","S2|W2|x123"
"latter","W2|x456"
"latter","x789"
"laugh","S2|W2|x123"
"laugh","S3|x123"
"laughter","W3|x123"
"launch","W2|x456"
"launch","x456"
"laundry","S3|x123"
"lavatory","x789"
"lavish","x789"
"lavish","x789"
"law","S1|W1|x123"
"lawful","x789"
"lawmaker","x789"
"lawn","S2|x123"
"lawsuit","x789"
"lawyer","S3|W2|x123"
"lay","S1|W2|x123"
"lay","x789"
"layer","S3|W3|x123|AWL"
"layout","x456"
"lazy","S3|x123"
"lead","S1|W1|x123"
"lead","S3|W2|x456"
"leader","S2|W1|x123"
"leadership","S3|W3|x456"
"leading","W3|x456"
"leaf","S2|W2|x123"
"leaflet","x456"
"league","W2|x123"
"leak","x456"
"leak","x456"
"lean","S3|x456"
"leap","x456"
"leap","x456"
"learn","S1|W1|x123"
"learner","x456"
"learning","x456"
"lease","x789"
"lease","x789"
"leash","x789"
"least","S1|W1|x123"
"least","x456"
"leather","W3|x123"
"leave","S1|W1|x123"
"leave","S3|W3|x456"
"lecture","S2|W3|x123"
"lecture","x456|AWL"
"lecturer","x456|AWL"
"ledge","x789"
"left","S1|W1|x123"
"left","S3|W3|x123"
"left","S3|W3|x123"
"left-hand","x456"
"left-handed","x456"
"left-wing","x789"
"leg","S1|W1|x123"
"legacy","x789"
"legal","S2|W1|x123|AWL"
"legalize","x456"
"legally","x456|AWL"
"legend","x456"
"legendary","x456"
"legislation","W3|x456"
"legislative","x789|AWL"
"legislator","x789|AWL"
"legislature","x789|AWL"
"legitimate","x456"
"leisure","W3|x456"
"leisure centre","x456"
"lemon","S3|x123"
"lemonade","x456"
"lend","S3|W3|x123"
"lender","x789"
"length","S2|W2|x123"
"lengthy","x456"
"lens","x456"
"less","S1|W1|x123"
"less","S1|W1|x123"
"lessen","x789"
"lesser","x456"
"lesson","S2|W3|x123"
"lest","x789"
"let","S1|W1|x123"
"letdown","x789"
"lethal","x456"
"let's","S1|x123"
"letter","S1|W1|x123"
"lettuce","S3|x123"
"level","S1|W1|x123"
"level","x456"
"level","x789"
"lever","x789"
"liability","x789"
"liable","x789"
"liaison","x789"
"liar","x456"
"libel","x789"
"liberal","x789|AWL"
"liberal","x789|AWL"
"liberate","x789|AWL"
"liberty","x456"
"librarian","x456"
"library","S2|W1|x123"
"licence","S3|W2|x123"
"licensed","x789|AWL"
"lick","S3|x123"
"lid","S3|x123"
"lie","S2|W1|x123"
"lie","S3|W3|x123"
"lie","S3|x123"
"life","S1|W1|x123"
"lifelong","x789"
"lifespan","x789"
"lifestyle","x456"
"lifetime","x456"
"lift","S2|W2|x123"
"lift","S3|W3|x123"
"light","S1|W1|x123"
"light","S1|W1|x123"
"light","S2|W3|x123"
"lighting","S3|x456"
"lightly","x456"
"lightning","x456"
"like","S1|W1|x123"
"like","S1|W1|x123"
"like","W3|x123"
"like","S1|x123"
"like","S3|x456"
"likelihood","x456"
"likely","S1|W1|x123"
"likely","x456"
"likewise","x789|AWL"
"limb","x456"
"lime","x789"
"limit","S2|W2|x123"
"limit","S3|W2|x123"
"limitation","W3|x456"
"limited","W2|x123"
"line","S1|W1|x123"
"line","x456"
"linen","x789"
"liner","x789"
"linger","x789"
"linguist","x789"
"linguistic","x456"
"linguistics","x789"
"lining","x789"
"link","S3|W2|x123|AWL"
"link","S3|W2|x123|AWL"
"lion","S3|W3|x123"
"lip","S3|W2|x123"
"lipstick","x456"
"liquid","W3|x123"
"liquid","x456"
"liquor","x789"
"list","S1|W1|x123"
"list","S2|W3|x123"
"listen","S1|W1|x123"
"listener","x789"
"listing","x789"
"literacy","x789"
"literal","x789"
"literally","S3|x456"
"literary","W2|x456"
"literature","S3|W2|x123"
"litre","S3|W3|x123"
"litter","S3|W3|x123"
"little","S1|W1|x123"
"little","S1|W1|x123"
"little","S1|W1|x123"
"live","S1|W1|x123"
"live","S3|W3|x456"
"live","x456"
"lively","S3|x456"
"liver","x456"
"livestock","x789"
"living","x456"
"living","x789"
"living room","S3|x123"
"lizard","x456"
"load","S1|W3|x123"
"load","S2|W3|x123"
"loaf","S3|x123"
"loan","S2|W2|x123"
"loan","x456"
"lobby","x789"
"lobby","x789"
"lobster","x456"
"local","S1|W1|x123"
"locally","x456"
"locate","W3|x456|AWL"
"location","S3|W2|x123|AWL"
"lock","S2|W3|x123"
"lock","S2|x123"
"locker","x789"
"lodge","x789"
"lodge","x789"
"loft","x789"
"log","S3|x456"
"log","x456"
"logic","x456"
"logical","S3|x456|AWL"
"logo","x789"
"lonely","S3|x123"
"lonesome","x789"
"long","S1|W1|x123"
"long","S1|W1|x123"
"long","x456"
"long-distance","x789"
"long-term","W3|x456"
"look","S1|W1|x123"
"look","S1|W1|x123"
"loom","x789"
"loop","x456"
"loose","S3|W3|x123"
"loosely","x789"
"loosen","x789"
"lorry","S3|x123"
"lose","S1|W1|x123"
"loser","x456"
"loss","S2|W1|x123"
"lost","S2|W3|x123"
"lot","S1|W1|x123"
"lot","S2|x123"
"lottery","x789"
"loud","S2|W3|x123"
"loud","S3|x123"
"lounge","S3|x456"
"lounge","x789"
"love","S1|W1|x123"
"love","S1|W1|x123"
"lovely","S1|W3|x123"
"lover","W3|x456"
"loving","x456"
"low","S1|W1|x123"
"low","W1|x123"
"low","x789"
"lower","W3|x123"
"lower","S3|W3|x456"
"loyal","x456"
"loyalty","x456"
"luck","S2|W3|x123"
"luckily","S3|x456"
"lucky","S2|W3|x123"
"lucrative","x789"
"luggage","x456"
"lump","x456"
"lunch","S1|W2|x123"
"lunchtime","S3|x456"
"lung","x456"
"lure","x789"
"lure","x789"
"lurk","x789"
"luxurious","x789"
"luxury","x456"
"lyric","x789"
"machine","S1|W1|x123"
"machinery","W3|x456"
"mad","S2|W3|x123"
"madam","x789"
"madness","x456"
"magazine","S2|W2|x123"
"magic","S3|W3|x123"
"magic","S3|W3|x123"
"magical","x456"
"magistrate","x789"
"magnet","x456"
"magnetic","x456"
"magnificent","x456"
"magnitude","x789"
"maid","x456"
"maiden name","x789"
"mail","S3|W3|x123"
"mail","S3|x123"
"mailbox","x456"
"main","S1|W1|x123"
"main clause","x456"
"mainland","x789"
"mainly","S2|W2|x123"
"mainstream","x789"
"maintain","S2|W1|x123|AWL"
"maintenance","W3|x456|AWL"
"major","S1|W1|x123|AWL"
"major","x789"
"major","x789"
"majority","S2|W1|x123|AWL"
"make","S1|W1|x123"
"make","x456"
"maker","x456"
"make-up","x456"
"male","S3|W2|x123"
"male","W3|x123"
"mall","S3|W3|x123"
"mama","x456"
"mammal","x456"
"man","S1|W1|x123"
"man","x789"
"manage","S1|W1|x123"
"management","S1|W1|x123"
"manager","S1|W1|x123"
"managerial","x789"
"mandate","x789"
"mandatory","x789"
"maniac","x789"
"manifest","x789"
"manipulate","x789|AWL"
"mankind","x456"
"man-made","x789"
"manner","S3|W2|x123"
"manoeuvre","x789"
"mansion","x456"
"manslaughter","x789"
"manual","x456|AWL"
"manual","x456|AWL"
"manufacture","x456"
"manufacturer","W2|x456"
"manufacturing","W3|x456"
"manuscript","x789"
"many","S1|W1|x123"
"map","S2|W2|x123"
"map","x789"
"maple","x789"
"mar","x789"
"marathon","x456"
"marble","x456"
"march","x456"
"march","x456"
"March","S2|W2|x123"
"margarine","x456"
"margin","x456|AWL"
"marginal","x789|AWL"
"marine","x456"
"marital","x789"
"maritime","x789"
"mark","S2|W2|x123"
"mark","S3|W2|x123"
"marked","x456"
"markedly","x789"
"marker","x456"
"market","S1|W1|x123"
"marketing","S3|W3|x456"
"marketplace","x789"
"marriage","S2|W2|x123"
"married","S2|W2|x123"
"marry","S1|W2|x123"
"martyr","x789"
"marvellous","S3|x456"
"masculine","x456"
"mask","x456"
"mass","S3|W3|x456"
"mass","W3|x456"
"massacre","x789"
"massacre","x789"
"massage","x789"
"massive","S2|W3|x123"
"mast","x789"
"master","S3|W3|x456"
"master","x456"
"masterpiece","x456"
"mat","x456"
"match","S2|W2|x123"
"match","S3|W2|x123"
"matching","x789"
"mate","S3|x456"
"mate","x789"
"material","S1|W1|x123"
"material","x789"
"maternal","x789"
"maternity","x789"
"math","S2|x123"
"mathematical","x456"
"mathematics","W3|x123"
"maths","S2|x123"
"matter","S1|W1|x123"
"matter","S1|W3|x123"
"mattress","x456"
"mature","x456|AWL"
"mature","x789|AWL"
"maturity","x789|AWL"
"maximize","x789|AWL"
"maximum","S3|W2|x123|AWL"
"maximum","S3|W3|x123|AWL"
"may","S1|W1|x123"
"May","S2|W3|x123"
"maybe","S1|W1|x123"
"mayor","W2|x123"
"maze","x789"
"me","S1|W1|x123"
"meadow","x789"
"meal","S2|W2|x123"
"mean","S1|W1|x123"
"mean","S3|x123"
"meaning","S2|W1|x123"
"meaningful","x456"
"meaningless","x789"
"means","S3|W2|x456"
"meantime","x456"
"meanwhile","W2|x123"
"measure","S2|W2|x123"
"measure","W2|x456"
"measurement","W3|x123"
"meat","S2|W3|x123"
"mechanic","x456"
"mechanical","x456"
"mechanism","x456|AWL"
"medal","W3|x123"
"media","S2|W2|x123|AWL"
"mediate","x789|AWL"
"medical","S2|W2|x123|AWL"
"medication","x789"
"medicine","S2|W3|x123"
"medieval","W3|x456"
"meditation","x789"
"medium","S3|x123|AWL"
"medium","x789|AWL"
"meet","S1|W1|x123"
"meet","x789"
"meeting","S1|W1|x123"
"megabyte","x789"
"melody","x789"
"melon","x456"
"melt","x456"
"member","S1|W1|x123"
"membership","S3|W2|x123"
"memoir","x789"
"memorable","x456"
"memorial","x456"
"memorize","x456"
"memory","S2|W1|x123"
"menace","x789"
"mend","x456"
"mental","S2|W2|x123|AWL"
"mentality","x789|AWL"
"mention","S1|W1|x123"
"mention","x456"
"mentor","x456"
"menu","S3|x123"
"merchandise","x789"
"merchant","x789"
"mercy","x456"
"mere","x789"
"merely","W2|x456"
"merge","x789"
"merger","x789"
"merit","x456"
"merit","x789"
"merry","x456"
"mess","S2|x123"
"mess","S3|x456"
"message","S1|W2|x123"
"messenger","x789"
"messy","S3|x123"
"metal","S2|W2|x123"
"metaphor","x456"
"metaphorical","x789"
"meter","x789"
"method","S1|W1|x123|AWL"
"methodology","x789|AWL"
"metre","S2|W3|x123"
"microphone","x456"
"microscope","x789"
"microwave","S2|x123"
"midday","x456"
"middle","S1|W2|x123"
"middle","S1|W2|x123"
"middle age","x456"
"middle-aged","x456"
"middle class","x456"
"middle-class","x456"
"middle name","x456"
"midnight","S3|x123"
"midst","x789"
"midway","x789"
"midwife","x789"
"might","S1|W1|x123"
"might","x789"
"mighty","x456"
"migrant","x789|AWL"
